"","Address","Title","元.月","坪數","現況","押金","最短租期","樓層","型態","開伙","養寵物","可遷入日","車位","管理費","身份要求","社區","格局","法定用途","車位種類","車位類型","朝向","性別要求","隔間材料","權狀坪數","格局.1"
"619","台北市士林區劍潭路","凡登超值溫馨美屋","24000","17.34坪","獨立套房","面議","一年","5F/14F","電梯大樓","可以","不可以","隨時","無","2081元/月","學生、上班族、家庭","圓山凡登","有陽臺","住家用",NA,NA,NA,"男女生皆可",NA,"17.34坪",NA
"620","台北市士林區劍潭路","面台北士林表演藝術中心圓山凡登高樓美景戶","28000","13坪","整層住家","二個月","一年","12F/14F","電梯大樓","可以","不可以","隨時","無","2368元/月","上班族、家庭","圓山凡登","1房1廳1衛1陽台","住家用",NA,NA,"坐南朝北",NA,NA,"19.74坪",NA
"621","台北市士林區中山北路六段405巷","美國學校旁~私人庭園景觀3大房~優質裝潢","180000","77.81坪","整層住家","二個月","一年","1F/9F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","11540元/月","學生、上班族、家庭",NA,"3房2廳3衛2陽台","集合住宅",NA,NA,NA,NA,NA,NA,NA
"622","台北市北投區中央北路四段","關渡捷運站旁套房出租","6300","3坪","獨立套房","二個月","一年","1F/1F","公寓","不可以","不可以","隨時","無","無",NA,NA,"開放式格局",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"623","台北市北投區中央北路四段","楓丹白露高樓層景觀戶","60000","60坪","整層住家","二個月","一年","18F/18F","電梯大樓","可以","不可以","隨時","平面式停車位，費用另計","4500元/月","上班族、家庭","楓丹白露","5房3廳3衛1陽台","住家用",NA,NA,"坐西北朝東南",NA,NA,"63坪",NA
"624","台北市大同區延平北路二段","apple舒活空間熱愛生活交通便利套房","12000","5坪","分租套房","二個月","一年","2F/3F","透天厝","可以","不可以","2017-09-11","無",NA,"學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"女生",NA,NA,NA
"625","台北市大同區延平北路二段","ㄧ房ㄧ廳套房出租","13000","13.5坪","獨立套房","二個月","一年","4F/11F","公寓","可以","不可以","隨時","無","--",NA,NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"626","台北市松山區慶城街","文華苑精裝頂級豪宅","550000","158.92坪","整層住家","二個月","兩年","10F/15F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","181500元/月","上班族、家庭","文華苑","4房3廳5衛0陽台","住家用",NA,NA,"坐西南朝東北",NA,NA,"270.88坪",NA
"627","台北市中山區堤頂大道二段246巷","忠泰交響曲270度河岸景觀","250000","74.88坪","整層住家","二個月","兩年","10F/13F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","27074元/月","上班族、家庭","忠泰交響曲","4房2廳4衛0陽台","住家用",NA,NA,"坐北朝南",NA,NA,"121.02坪",NA
"628","台北市北投區行義路124巷","天母景觀華廈附車位游泳池","60000","46.42坪","整層住家","二個月","一年","6F/7F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","--","學生、上班族、家庭",NA,"4房2廳2衛2陽台","住家用",NA,NA,NA,NA,NA,"46.42坪",NA
"629","台北市文山區光輝路21巷","正面公園低樓層傢俱全適家庭","36500","35坪","整層住家","二個月","一年","3F/5F","公寓","可以","不可以","隨時","無","無","上班族、家庭",NA,"3房2廳2衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"630","台北市松山區南京東路五段250巷","近內科京華城優質套房","13000","11坪","分租套房","二個月","一年","2F/4F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"631","台北市松山區南京東路五段250巷","南京三民捷運站","9500","6坪","分租套房","二個月","一年","頂樓加蓋/5F","公寓","不可以","不可以","隨時","無",NA,"上班族",NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"632","台北市松山區南京東路五段250巷","南京東路五段捷運一樓","100000","54坪","整層住家","二個月","一年","1F/6F","電梯大樓","可以","不可以","隨時","無","400元/月","學生、上班族、家庭","..","4房2廳2衛0陽台","集合住宅",NA,NA,"坐南朝北",NA,NA,NA,NA
"633","台北市內湖區內湖路一段91巷","近德明科技大學","7500","5坪","獨立套房","面議","一年","1F/5F","公寓","不可以","不可以","隨時","無","--",NA,"德明公寓",NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"634","台北市內湖區內湖路一段91巷","內科套房近內科.美麗華","8800","7坪","獨立套房","二個月","一年","4F/4F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,NA,"住家用",NA,NA,NA,"男女生皆可",NA,NA,NA
"635","台北市中山區松江路123巷5號","松江南京7號出口超優管理套房","13500","7坪","分租套房","二個月","一年","6F/6F","電梯大樓","可以","不可以","隨時","無",NA,"學生、上班族、家庭",NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"636","台北市中山區龍江路318巷","自租五星級飯店式寬頻套房","12000","8坪","獨立套房","二個月","半年","1F/5F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,"樓中樓",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"637","台北市中山區龍江路318巷","鄰近大片綠地，唯一風水佳獨立套房","10000","10坪","獨立套房","二個月","一年","5F/5F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"638","台北市信義區信義路五段150巷","[信義首選]天藍101獨立套房","8000","5坪","獨立套房","一個月","一年","頂樓加蓋/5F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,"坐北朝南","男女生皆可",NA,NA,NA
"639","台北市中山區中山二路77巷","國賓smart木質裝潢美2房出租RF53","42000","20.82坪","整層住家","二個月","一年","6F/14F","電梯大樓","可以","不可以","隨時","無","--","學生、上班族、家庭","國賓smart","2房1廳1衛1陽台","商業用",NA,NA,NA,NA,NA,"20.82坪",NA
"640","台北市松山區民生東路四段80巷","花少<U+92AD>住大房-民生社區大<U+6237>優質公寓分租","9500","9坪","雅房","二個月","半年","3F/4F","公寓","可以","不可以","隨時","無",NA,"學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"641","台北市大安區泰順街50巷","師大及台電大樓捷運站女套房出租","8500","4坪","分租套房","面議","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"642","台北市中山區四平街","中山區核心區，近捷運電梯大樓","35000","25坪","整層住家","二個月","一年","11F/11F","住宅大樓","可以","可以","隨時","機械式停車位，已含租金內","--",NA,NA,"2房1廳1衛0陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"643","台北市中正區漢口街一段","電梯華廈,兩房兩廳,近台北車站","19000","22坪","整層住家","二個月","一年","8F/8F","電梯大樓","可以","可以","隨時","無","--","學生、上班族、家庭","漢口街與重慶南路口","2房2廳1衛0陽台",NA,NA,NA,"坐北朝南",NA,NA,NA,NA
"644","台北市中正區公園路20巷4號","台北車站前雅房出租","4700","2坪","雅房","二個月","一年","5F/5F","透天厝","不可以","不可以","隨時","無",NA,"學生、上班族",NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"645","台北市文山區木新路三段","全新獨棟雅房","8500","5坪","雅房","面議","一年","3F/3F","公寓","可以","可以","2017-09-20","無",NA,"學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可","輕材料",NA,NA
"646","台北市文山區木新路三段","知名新大廈地下停車位(近木新市場)","1500","5坪","車位","面議","一年",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"647","台北市文山區木新路三段","近景美女中,精美套房","8500","8坪","分租套房","二個月","一年","2F/3F","透天厝","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"648","台北市中山區建國北路一段66號","水泥隔間.對外窗.通風良好.近忠孝新生站","5000","3坪","雅房","二個月","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族",NA,NA,NA,NA,NA,NA,"男生",NA,NA,NA
"649","台北市大同區大龍街87巷1號","格局方正採光好近大龍夜市","6800","5.52坪","獨立套房","二個月","一年","4F/5F","公寓","可以","不可以","隨時","無","--","學生、上班族、家庭","蘭州國宅","有陽臺",NA,NA,NA,"坐南朝北","男女生皆可",NA,NA,NA
"650","台北市士林區葫蘆街","葫蘆街優質套房","11000","6坪","分租套房","二個月","一年","5F/6F","公寓","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"651","台北市內湖區成功路四段182巷","二分鐘半到內湖捷運站#1出口","3800","3坪","車位","面議","半年",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"652","台北市中山區八德路二段167巷","近遼寧夜市挑高屋","18000","9.5坪","獨立套房","二個月","一年","2F/6F","華廈","可以","可以","隨時","無","700元/月","學生、上班族、家庭",NA,NA,"住家用",NA,NA,"坐南朝北","男女生皆可",NA,"9.5坪",NA
"653","台北市北投區公館路300號","奇岩景觀美廈","28000","29.7坪","整層住家","二個月","三個月","6F/6F","電梯大樓","可以","不可以","隨時","無","--",NA,NA,"3房2廳2衛0陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"654","台北市士林區福華路141巷9號","芝山捷運套房","16000","10坪","獨立套房","二個月",NA,"1F/4F","公寓","不可以","不可以","隨時","無","--",NA,NA,NA,"住家用",NA,NA,NA,"男女生皆可",NA,NA,NA
"655","台北市北投區石牌路一段","炎炎夏日上車冷氣開到最強?室內機械停車塔","3500","3.3坪","車位","二個月","一年",NA,NA,NA,NA,NA,NA,NA,NA,"I-HOME",NA,NA,"立體塔式","機械式",NA,NA,NA,NA,NA
"656","台北市中山區合江街70巷9號","北大優質套房～空間大格局方正","11000","8坪","獨立套房","面議","一年","3F/5F","公寓","可以","可以","隨時","無","--","學生、上班族、家庭",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"657","台北市中正區汀州路一段","近國語實小，南機場夜市","22000","25坪","整層住家","二個月","一年","整棟/2F","透天厝","可以","可以","隨時","無","無","學生、上班族、家庭",NA,"開放式格局",NA,NA,NA,NA,NA,NA,NA,NA
"658","台北市中正區汀州路一段","北市豪宅千荷田坡道平面大車位已承租多位","4800","10.86坪","車位","二個月","一年",NA,NA,NA,NA,NA,NA,NA,NA,"千荷田",NA,NA,"室內地下","平面式",NA,NA,NA,NA,NA
"659","台北市文山區木柵路一段5號","近世新大學套房","8500","8坪","分租套房","二個月","一年","5F/12F","電梯大樓","不可以","不可以","隨時","無",NA,NA,NA,"開放式格局","住家用",NA,NA,NA,"男女生皆可",NA,NA,NA
"660","台北市士林區天母東路","YOGA靜巷四房附坡平車位","56800","53坪","整層住家","面議","一年","5F/7F","電梯大樓","可以","可以","隨時","無","--","上班族、家庭","lovely","4房2廳2衛2陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"661","台北市士林區天母東路","美日僑學校市集三房","39800","40.98坪","整層住家","面議","一年","3F/7F","電梯大樓","可以","可以","隨時","無","--","學生、上班族、家庭",NA,"3房2廳2衛2陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"662","台北市大安區基隆路二段","近六張梨捷運站雅房分租5000起","5000","4坪","雅房","二個月","一年","4F/4F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"663","台北市中山區民權東路三段103巷5弄37號","近中山國中捷運站一樓分租雅房","6500","3坪","雅房","面議","一年","1F/7F","電梯大樓","可以","可以","隨時","無",NA,"學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"664","台北市中山區復興北路320巷","房間採光亮麗有陽台安全","11000","8坪","獨立套房","二個月","一年","頂樓加蓋/4F","公寓","不可以","不可以","隨時","無","無","學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"665","台北市士林區社中街412-1號","全新套房門禁監視系統※含水、網路、第四台","11000","8坪","獨立套房","二個月","一年","3F/4F","公寓","不可以","不可以","隨時","無","無","學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"666","台北市士林區延平北路五段257巷4弄24號","※延平北路店住二用※附平面大空地可使用※","30000","30坪","整層住家","二個月","一年","1F/5F","公寓","可以","可以","隨時","無","--","學生、上班族、家庭",NA,"1房1廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"667","台北市北投區西安街二段163巷","近陽明大學捷運","8500","6坪","獨立套房","二個月","一年","3F/4F","公寓","不可以","不可以","隨時","無","無","學生、上班族",NA,"有陽臺",NA,NA,NA,"坐南朝北","男女生皆可",NA,NA,NA
"668","台北市中正區新生北路二段62巷","近捷運站/獨立門牌電梯房/已收訂暫不帶看","12000","11坪","獨立套房","二個月","一年","7F/9F","電梯大樓","可以","不可以","2017-09-08","無","750元/月","學生、上班族、家庭","春邸華夏",NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"669","台北市信義區仁愛路四段","仁愛景觀套房Enghost","26000","8坪","獨立套房","一個月","三個月","11F/12F","電梯大樓","可以","不可以","隨時","無","--","學生、上班族、家庭","仁愛光復","有陽臺",NA,NA,NA,"坐南朝北","男女生皆可",NA,NA,NA
"670","台北市士林區新安路30巷","陽明山上小套房，交通方便。","6600","4.5坪","獨立套房","面議","一年","1F/1F","公寓","不可以","不可以","隨時","平面式停車位，費用另計","--","學生、上班族",NA,NA,NA,NA,NA,"坐東北朝西南","男女生皆可",NA,NA,NA
"671","台北市大安區安居街75巷","大安區六張犁景觀陽台優質套房出租!!","11000","5坪","分租套房","二個月","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"672","台北市大同區重慶北路二段70巷","套房雅房(限女性)中南部租屋者有優待好康","6000","3.5坪","分租套房","一個月","三個月","3F/4F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族",NA,"開放式格局",NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"673","台北市文山區木新路三段95巷","文山行旅樓中樓全新裝潢大四房加雙車位","85000","90.29坪","整層住家","二個月","一年","11F/13F","電梯大樓","可以","可以","隨時","無","--","學生、上班族、家庭","文山行旅","4房3廳3衛4陽台","住家用",NA,NA,"坐南朝北",NA,NA,"120.05坪",NA
"674","台北市北投區中央北路四段515巷","捷運溫馨三房新廈","38000","33.09坪","整層住家","二個月","一年","7F/14F","電梯大樓","可以","不可以","隨時","無","1985元/月","學生、上班族、家庭","陽明峰匯","3房2廳1衛0陽台","住家用",NA,NA,"坐東北朝西南",NA,NA,"33.09坪",NA
